query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	evidence_codes	intersection	enrichment
query_1	TRUE	0.0122789472440937	402	400	25	0.0625	0.0621890547263682	GO:0019637	GO:BP	organophosphate metabolic process	12797	6884	IDA IBA IEA,IMP TAS IEA,ISS IBA IEA,IEP IBA IEA,IBA IEA,IEA,IMP,IDA IBA IEA,IMP NAS IEA,IEA,IDA,IEA,IEA,IBA IEA,IMP,IBA IEA,IBA,ISS IEA,ISS IBA IEA,IBA,IBA,IBA IEA,IBA IEA,ISS IEA,IEA	FBgn0000064,FBgn0000150,FBgn0000579,FBgn0001092,FBgn0003074,FBgn0003162,FBgn0003218,FBgn0003301,FBgn0010350,FBgn0014869,FBgn0025741,FBgn0025885,FBgn0028399,FBgn0028497,FBgn0029687,FBgn0030670,FBgn0030997,FBgn0032482,FBgn0034691,FBgn0036939,FBgn0038890,FBgn0053116,FBgn0259985,FBgn0263241,FBgn0265262	1.98958333333333
query_1	TRUE	0.0409938959845271	293	400	18	0.045	0.0614334470989761	GO:0040008	GO:BP	regulation of growth	12797	11491	IMP,IMP,IMP,IMP,IMP,IMP,IMP,IGI,IGI,IMP IGI,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP	FBgn0000308,FBgn0001122,FBgn0003334,FBgn0003520,FBgn0003997,FBgn0013726,FBgn0032840,FBgn0034135,FBgn0036165,FBgn0039141,FBgn0040208,FBgn0040505,FBgn0043362,FBgn0259108,FBgn0261722,FBgn0261986,FBgn0263930,FBgn0267002	1.96540955631399
query_1	TRUE	0.0256962991738078	343	400	21	0.0525	0.0612244897959184	GO:0048589	GO:BP	developmental growth	12797	14946	IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IGI,IMP IEP,IMP IGI,IMP,IMP IBA,IMP,IMP,IMP,IMP,IMP,IMP	FBgn0000061,FBgn0000273,FBgn0000308,FBgn0001122,FBgn0003301,FBgn0003514,FBgn0003520,FBgn0003997,FBgn0013726,FBgn0032840,FBgn0034135,FBgn0035049,FBgn0039141,FBgn0040208,FBgn0040752,FBgn0043362,FBgn0086677,FBgn0259108,FBgn0261986,FBgn0263930,FBgn0267002	1.95872448979592
query_1	TRUE	5.41155434948563e-09	1624	400	99	0.2475	0.0609605911330049	GO:0048731	GO:BP	system development	12797	15076	IMP,IMP,IMP IEA,IMP IEP,IMP,IMP,IMP,IMP,IMP IGI,IMP IBA TAS,IMP,IMP,IMP TAS,IMP,IEA,IMP,IEA,IMP,IMP,IMP IGI IEA,IMP HMP,IMP IGI,IMP TAS,IMP IGI IEP,IMP IEP,IMP,IMP,IMP IGI,IMP,IEA,IMP,IEP,IMP IGI TAS IEA,IMP IGI,HMP,IMP,IMP,IDA IMP IGI,IMP,IMP,IDA IMP IGI,IMP IGI IEP,IMP,IMP,IMP,IMP IBA IEA,IMP,IMP,IMP,IMP,IMP IGI,IMP,IMP,IMP IGI IBA IEA,IMP,IGI,IMP,IMP IGI,IMP,IMP,IMP,IMP,IMP IGI,IMP,IMP,IMP,IMP,IEA,IGI,IMP,IMP,IMP,IMP,IMP IGI IEA,IGI,IMP IEP,IMP IBA,IMP,IBA,IMP,IMP IBA,IGI,IMP ISS IBA,IMP IGI,IMP,IMP,IMP,IMP,IMP IBA NAS,IMP TAS,IMP,IMP,IMP,IMP IGI,IMP IGI,IGI,IMP,IMP,IMP IGI	FBgn0000008,FBgn0000061,FBgn0000108,FBgn0000150,FBgn0000253,FBgn0000261,FBgn0000273,FBgn0000299,FBgn0000308,FBgn0000611,FBgn0001105,FBgn0001114,FBgn0001122,FBgn0001125,FBgn0001257,FBgn0002940,FBgn0003137,FBgn0003162,FBgn0003301,FBgn0003326,FBgn0003334,FBgn0003514,FBgn0003520,FBgn0003997,FBgn0004101,FBgn0004509,FBgn0004574,FBgn0004636,FBgn0004784,FBgn0004907,FBgn0004921,FBgn0005664,FBgn0010105,FBgn0010348,FBgn0010350,FBgn0010380,FBgn0010452,FBgn0011591,FBgn0011760,FBgn0011826,FBgn0013469,FBgn0013725,FBgn0013726,FBgn0013765,FBgn0014141,FBgn0015754,FBgn0015777,FBgn0019972,FBgn0022382,FBgn0023179,FBgn0023518,FBgn0024326,FBgn0024921,FBgn0025741,FBgn0026084,FBgn0026409,FBgn0027339,FBgn0027491,FBgn0028662,FBgn0029687,FBgn0030090,FBgn0031294,FBgn0034135,FBgn0034476,FBgn0035049,FBgn0035236,FBgn0035871,FBgn0037107,FBgn0037468,FBgn0037671,FBgn0038916,FBgn0039054,FBgn0039081,FBgn0039141,FBgn0039380,FBgn0039411,FBgn0039528,FBgn0039562,FBgn0039928,FBgn0040208,FBgn0040505,FBgn0040532,FBgn0040752,FBgn0043362,FBgn0053196,FBgn0053556,FBgn0085424,FBgn0086677,FBgn0259108,FBgn0261648,FBgn0261714,FBgn0261722,FBgn0261986,FBgn0262732,FBgn0263930,FBgn0265297,FBgn0266599,FBgn0267002,FBgn0267435	1.95028171182266
query_1	TRUE	8.37430670909577e-10	1775	400	108	0.27	0.0608450704225352	GO:0023052	GO:BP	signaling	12797	7671	IMP IGI IBA TAS NAS IEA,IMP IGI IBA TAS IEA,IMP,IDA IMP IGI IBA TAS IEA,IBA,IDA IMP IGI IEP NAS,IMP IGI,IDA IGI IBA IEA,IMP IBA IEA,IBA,IDA IGI,IPI IMP,IDA IMP,IBA,IMP TAS,IMP ISS IBA NAS IEA,IMP TAS,IMP IBA IEA,IEA,IMP,IDA IMP IGI,IGI ISS,IMP,IDA IMP IBA TAS NAS,IDA IMP IGI IBA TAS IEA,IDA IMP IGI IBA IEA,IMP IGI IBA TAS NAS IEA,IMP IGI HGI,IDA IBA IEA,ISS NAS,IGI TAS,IMP IGI NAS,IGI,IDA ISS IBA IEA,IMP IGI IBA,IBA IEA,ISS NAS,IDA IMP IGI IEA,IEA,IDA IMP IGI,IDA IMP,IMP HGI IEA,IMP,IDA IGI,IDA IEA,IBA,IEA,IDA IGI IBA,IPI IMP,ISS IEA,IDA IGI IBA IEA,IC IEA,IMP,IEA,IGI,IMP ISS IBA NAS,IMP,IMP IGI IEA,NAS,ISS ISM IBA IEA,IMP,IMP IBA,ISS ISM IBA IEA,IEA,NAS,IDA IMP IEP IEA,IEA,ISS,IDA,IMP IC IEA,IMP,IDA IMP ISM IEA,IMP,ISS,IMP IBA IEA,IBA,HGI IBA,IDA ISS ISM IBA IEA,IMP ISS IBA,IMP,IMP TAS,IMP IBA,IBA,IPI ISS ISA IBA IEA,IDA IMP IBA IEA,IDA,IMP IGI IBA,IBA IEA,IEA,IEA,IMP,IDA IMP IBA IEA,IMP,IMP,IDA ISS ISM IEA,IMP,IBA NAS,IEA,IBA IEA,IDA ISS IBA TAS IEA,IMP IGI IBA TAS IEA,ISM IEA,IMP,IBA IEA,IPI IMP IGI,IBA NAS,IMP,IDA IPI IEA	FBgn0000120,FBgn0000253,FBgn0000261,FBgn0000273,FBgn0000299,FBgn0000346,FBgn0000370,FBgn0001105,FBgn0001122,FBgn0001218,FBgn0001257,FBgn0001263,FBgn0001942,FBgn0002622,FBgn0002938,FBgn0002940,FBgn0003218,FBgn0003301,FBgn0003326,FBgn0003514,FBgn0003997,FBgn0004179,FBgn0004507,FBgn0004574,FBgn0004623,FBgn0004636,FBgn0004784,FBgn0004907,FBgn0004921,FBgn0005586,FBgn0010348,FBgn0010350,FBgn0011481,FBgn0011582,FBgn0011591,FBgn0011826,FBgn0013342,FBgn0013725,FBgn0014859,FBgn0015399,FBgn0015754,FBgn0016641,FBgn0016930,FBgn0019972,FBgn0020767,FBgn0022382,FBgn0023179,FBgn0024326,FBgn0024921,FBgn0024941,FBgn0025741,FBgn0026376,FBgn0026439,FBgn0027111,FBgn0027491,FBgn0028400,FBgn0028425,FBgn0029175,FBgn0029687,FBgn0030437,FBgn0030670,FBgn0031424,FBgn0031770,FBgn0032021,FBgn0032336,FBgn0032840,FBgn0033872,FBgn0033876,FBgn0033926,FBgn0034476,FBgn0034691,FBgn0035385,FBgn0035499,FBgn0035871,FBgn0036165,FBgn0037671,FBgn0038504,FBgn0038880,FBgn0038984,FBgn0039054,FBgn0039141,FBgn0039688,FBgn0039928,FBgn0040281,FBgn0040505,FBgn0040653,FBgn0040752,FBgn0041707,FBgn0050158,FBgn0051760,FBgn0085431,FBgn0086677,FBgn0086784,FBgn0087005,FBgn0259231,FBgn0259824,FBgn0261089,FBgn0261986,FBgn0263029,FBgn0263116,FBgn0263930,FBgn0264753,FBgn0265297,FBgn0265605,FBgn0266599,FBgn0266720,FBgn0267002,FBgn0267252	1.94658591549296
query_1	TRUE	0.0152011934896083	412	400	25	0.0625	0.0606796116504854	GO:0040007	GO:BP	growth	12797	11490	IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IGI,IMP IEP,IGI,IMP IGI,IMP,IMP,IMP IBA,IMP,IMP,IMP,IMP,IMP,IMP,IMP	FBgn0000061,FBgn0000273,FBgn0000308,FBgn0001122,FBgn0003301,FBgn0003334,FBgn0003514,FBgn0003520,FBgn0003997,FBgn0013726,FBgn0032840,FBgn0034135,FBgn0035049,FBgn0036165,FBgn0039141,FBgn0040208,FBgn0040505,FBgn0040752,FBgn0043362,FBgn0086677,FBgn0259108,FBgn0261722,FBgn0261986,FBgn0263930,FBgn0267002	1.94129247572816
query_1	TRUE	1.05820149067578e-09	1810	400	109	0.2725	0.0602209944751381	GO:0007154	GO:BP	cell communication	12797	3067	IMP IGI IBA TAS NAS IEA,IMP IGI IBA TAS IEA,IMP,IDA IMP IGI IBA TAS IEA,IBA,IDA IMP IGI IEP NAS,IMP IGI,IDA IGI IBA IEA,IMP IBA IEA,IBA,IDA IGI,IPI IMP,IDA IMP,IBA,IMP TAS,IMP ISS IBA NAS IEA,IMP TAS,IMP IBA IEA,IEA,IMP,IDA IMP IGI,IGI ISS,IMP,IDA IMP IBA TAS NAS,IDA IMP IGI IBA TAS IEA,IDA IMP IGI IBA IEA,IMP IGI IBA TAS NAS IEA,IMP IGI HGI,IDA IBA IEA,ISS NAS,IGI TAS,IMP IGI NAS,IGI,IDA ISS IBA IEA,IMP IGI IBA,IBA IEA,ISS NAS,IDA IMP IGI IEA,IEA,IDA IMP IGI,IDA IMP,IMP HGI IEA,IMP,IDA IGI,IDA IEA,IBA,IEA,IDA IGI IBA,IPI IMP,ISS IEA,IDA IGI IBA IEA,IC IEA,IMP,IEA,IGI,IMP ISS IBA NAS,IMP,IMP IGI IEA,NAS,ISS ISM IBA IEA,IMP,IMP IBA,ISS ISM IBA IEA,IEA,NAS,IDA IMP IEP IEA,IEA,ISS,IDA,IMP IC IEA,IMP,IDA IMP ISM IEA,IMP,IMP ISS,IMP IBA IEA,IBA,HGI IBA,IMP IGI,IDA ISS ISM IBA IEA,IMP ISS IBA,IMP,IMP TAS,IMP IBA,IBA,IPI ISS ISA IBA IEA,IDA IMP IBA IEA,IDA,IMP IGI IBA,IBA IEA,IEA,IEA,IMP,IDA IMP IBA IEA,IMP,IMP,IDA ISS ISM IEA,IMP,IBA NAS,IEA,IBA IEA,IDA ISS IBA TAS IEA,IMP IGI IBA TAS IEA,ISM IEA,IMP,IBA IEA,IPI IMP IGI,IBA NAS,IMP,IDA IPI IEA	FBgn0000120,FBgn0000253,FBgn0000261,FBgn0000273,FBgn0000299,FBgn0000346,FBgn0000370,FBgn0001105,FBgn0001122,FBgn0001218,FBgn0001257,FBgn0001263,FBgn0001942,FBgn0002622,FBgn0002938,FBgn0002940,FBgn0003218,FBgn0003301,FBgn0003326,FBgn0003514,FBgn0003997,FBgn0004179,FBgn0004507,FBgn0004574,FBgn0004623,FBgn0004636,FBgn0004784,FBgn0004907,FBgn0004921,FBgn0005586,FBgn0010348,FBgn0010350,FBgn0011481,FBgn0011582,FBgn0011591,FBgn0011826,FBgn0013342,FBgn0013725,FBgn0014859,FBgn0015399,FBgn0015754,FBgn0016641,FBgn0016930,FBgn0019972,FBgn0020767,FBgn0022382,FBgn0023179,FBgn0024326,FBgn0024921,FBgn0024941,FBgn0025741,FBgn0026376,FBgn0026439,FBgn0027111,FBgn0027491,FBgn0028400,FBgn0028425,FBgn0029175,FBgn0029687,FBgn0030437,FBgn0030670,FBgn0031424,FBgn0031770,FBgn0032021,FBgn0032336,FBgn0032840,FBgn0033872,FBgn0033876,FBgn0033926,FBgn0034476,FBgn0034691,FBgn0035385,FBgn0035499,FBgn0035871,FBgn0036165,FBgn0037671,FBgn0038504,FBgn0038659,FBgn0038880,FBgn0038984,FBgn0039054,FBgn0039141,FBgn0039688,FBgn0039928,FBgn0040281,FBgn0040505,FBgn0040653,FBgn0040752,FBgn0041707,FBgn0050158,FBgn0051760,FBgn0085431,FBgn0086677,FBgn0086784,FBgn0087005,FBgn0259231,FBgn0259824,FBgn0261089,FBgn0261986,FBgn0263029,FBgn0263116,FBgn0263930,FBgn0264753,FBgn0265297,FBgn0265605,FBgn0266599,FBgn0266720,FBgn0267002,FBgn0267252	1.92662016574586
query_1	TRUE	0.0250932235112974	388	400	23	0.0575	0.0592783505154639	GO:0009967	GO:BP	positive regulation of signal transduction	12797	4280	IDA IMP IGI,IMP,IDA,IBA,IDA IMP IGI,IMP IGI HGI,IGI,IMP IGI,IDA,IMP,IDA IBA,IPI IMP,IMP IGI,IMP,IBA,HGI IBA,IMP,IMP,IEA,IMP,IBA,IDA IMP IBA,IMP IGI IBA IEA	FBgn0000273,FBgn0000370,FBgn0001257,FBgn0002622,FBgn0004636,FBgn0004907,FBgn0011481,FBgn0011591,FBgn0015754,FBgn0016930,FBgn0024326,FBgn0024921,FBgn0029175,FBgn0032840,FBgn0037671,FBgn0038504,FBgn0039054,FBgn0039688,FBgn0040281,FBgn0040505,FBgn0040752,FBgn0086677,FBgn0263930	1.89646262886598
query_1	TRUE	0.00288597526308455	625	400	37	0.0925	0.0592	GO:0050793	GO:BP	regulation of developmental process	12797	15370	IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP IGI,IMP,IMP,IMP IGI,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IBA,IMP,IGI,IMP IGI,IBA,IMP,IBA,IBA,IMP,IMP,IMP,IMP,IMP,IMP,IGI,IMP	FBgn0000261,FBgn0000308,FBgn0000611,FBgn0001105,FBgn0001122,FBgn0001257,FBgn0002940,FBgn0003520,FBgn0003997,FBgn0004574,FBgn0004636,FBgn0004921,FBgn0010105,FBgn0010348,FBgn0011760,FBgn0011826,FBgn0013469,FBgn0013726,FBgn0014141,FBgn0015754,FBgn0019972,FBgn0025741,FBgn0032840,FBgn0034135,FBgn0039141,FBgn0039928,FBgn0040208,FBgn0040505,FBgn0040752,FBgn0043362,FBgn0085424,FBgn0259108,FBgn0261648,FBgn0261986,FBgn0263930,FBgn0265297,FBgn0267002	1.893956
query_1	TRUE	0.0306501054847916	374	400	22	0.055	0.0588235294117647	GO:0044255	GO:BP	cellular lipid metabolic process	12797	12736	IMP,TAS IEA,IMP,IMP NAS IEA,IMP,IEA,IEA,IBA IEA,IMP,IBA IEA,IBA,ISS,ISS IEA,ISS IBA IEA,IBA,IEA,IBA,ISS IEA,ISS IBA IEA,IBA IEA,IBA IEA,IMP	FBgn0000370,FBgn0000527,FBgn0003218,FBgn0010350,FBgn0011693,FBgn0025885,FBgn0028399,FBgn0028497,FBgn0029687,FBgn0030670,FBgn0030997,FBgn0032336,FBgn0032482,FBgn0034691,FBgn0036939,FBgn0038610,FBgn0038890,FBgn0038984,FBgn0053110,FBgn0053116,FBgn0259985,FBgn0266124	1.88191176470588
query_1	TRUE	0.014894249811374	481	400	28	0.07	0.0582120582120582	GO:0048584	GO:BP	positive regulation of response to stimulus	12797	14941	IDA IMP IGI,IMP,IMP,IDA,IBA,IMP,IDA IMP IGI,IMP IGI HGI,IGI,IMP IGI,IDA,IMP,IDA IBA,IPI IMP,IMP IGI,IMP,IMP IC,IBA,HGI IBA,IMP,IGI,IMP,IEA,IMP,IMP,IBA,IDA IMP IBA,IMP IGI IBA IEA	FBgn0000273,FBgn0000308,FBgn0000370,FBgn0001257,FBgn0002622,FBgn0003997,FBgn0004636,FBgn0004907,FBgn0011481,FBgn0011591,FBgn0015754,FBgn0016930,FBgn0024326,FBgn0024921,FBgn0029175,FBgn0032840,FBgn0034476,FBgn0037671,FBgn0038504,FBgn0039054,FBgn0039141,FBgn0039688,FBgn0040281,FBgn0040505,FBgn0040653,FBgn0040752,FBgn0086677,FBgn0263930	1.86234927234927
query_1	TRUE	0.0138465010616588	501	400	29	0.0725	0.0578842315369262	GO:0006629	GO:BP	lipid metabolic process	12797	2614	IMP,TAS IEA,IMP,IMP NAS IEA,IMP,IEA,IEA,IBA IEA,IMP,IBA IEA,IBA IEA,ISS IBA IEA,IBA,ISS,IEA,ISS IEA,ISS IBA IEA,ISS IBA IEA,IEA,IBA,IEA,IEA,IBA,ISS IEA,IMP,ISS IBA IEA,IBA IEA,IBA IEA,IMP	FBgn0000370,FBgn0000527,FBgn0003218,FBgn0010350,FBgn0011693,FBgn0025885,FBgn0028399,FBgn0028497,FBgn0029687,FBgn0030485,FBgn0030670,FBgn0030828,FBgn0030997,FBgn0032336,FBgn0032402,FBgn0032482,FBgn0032973,FBgn0034691,FBgn0035914,FBgn0036939,FBgn0038432,FBgn0038610,FBgn0038890,FBgn0038984,FBgn0039141,FBgn0053110,FBgn0053116,FBgn0259985,FBgn0266124	1.85186127744511
query_1	TRUE	0.0477233952142132	346	400	20	0.05	0.0578034682080925	GO:0008219	GO:BP	cell death	12797	3573	IMP,IMP,IGI,IMP IBA,IMP,IDA IMP IGI IEP IEA,IMP,IMP,IDA IGI,IBA,IDA IMP IGI IBA IEA,IGI,IGI,IGI IBA IEA,IDA IMP IEA,IMP IBA IEA,IMP,TAS,IMP,IGI	FBgn0000108,FBgn0000253,FBgn0000273,FBgn0002622,FBgn0002940,FBgn0003997,FBgn0011760,FBgn0013469,FBgn0013726,FBgn0015245,FBgn0019972,FBgn0024326,FBgn0027491,FBgn0031820,FBgn0035871,FBgn0036165,FBgn0259108,FBgn0259834,FBgn0261722,FBgn0265297	1.8492774566474
query_1	TRUE	0.00432525821416239	641	400	37	0.0925	0.0577223088923557	GO:0035295	GO:BP	tube development	12797	10319	IGI,IMP,IMP,IMP,IMP,IMP,IMP,IMP IGI,IMP,IMP,IMP,IMP,HMP,IMP,IDA IMP IGI,IMP,IMP,IMP,IMP,IGI,IMP,IMP,IMP,IGI,IMP,IMP,IMP,IMP,IGI,IMP IEP,IMP,IMP,IGI,IMP,IMP,IMP TAS,IMP IGI	FBgn0000042,FBgn0000061,FBgn0000273,FBgn0000299,FBgn0000308,FBgn0001122,FBgn0003326,FBgn0003514,FBgn0003997,FBgn0004101,FBgn0004636,FBgn0004921,FBgn0010350,FBgn0010452,FBgn0011591,FBgn0011760,FBgn0011826,FBgn0013726,FBgn0013765,FBgn0026409,FBgn0028662,FBgn0031294,FBgn0035049,FBgn0037468,FBgn0037671,FBgn0038916,FBgn0039054,FBgn0039081,FBgn0039380,FBgn0039411,FBgn0039562,FBgn0040505,FBgn0040532,FBgn0053196,FBgn0053556,FBgn0261648,FBgn0263930	1.84668096723869
query_1	TRUE	0.0487293335883934	347	400	20	0.05	0.0576368876080692	GO:0033043	GO:BP	regulation of organelle organization	12797	9233	IMP,IBA,IBA,IMP,IMP,IMP,IMP,ISS,IMP,IMP IGI,IMP,IDA,IBA,IMP,IMP,IMP,IEA,IDA IMP IEA,IBA,IMP	FBgn0000273,FBgn0000308,FBgn0000579,FBgn0001105,FBgn0003514,FBgn0003520,FBgn0004921,FBgn0005586,FBgn0014141,FBgn0015754,FBgn0023518,FBgn0028400,FBgn0030955,FBgn0034691,FBgn0036534,FBgn0037301,FBgn0038916,FBgn0039141,FBgn0259108,FBgn0265623	1.84394812680115
query_1	TRUE	5.84333955590852e-05	1102	400	63	0.1575	0.0571687840290381	GO:0048513	GO:BP	animal organ development	12797	14880	IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP IGI,IMP IBA TAS,IMP,IMP TAS,IMP,IMP IGI,IMP HMP,IMP IGI,IMP IGI IEP,IMP,IMP IGI,IMP,IMP,IEP,IMP,IMP,IMP,IDA IMP IGI,IMP,IMP,IDA IMP,IMP IGI IEP,IMP,IMP,IMP IBA,IMP,IMP,IMP,IMP IGI,IMP,IMP,IGI,IMP,IMP,IMP,IGI,IMP,IMP,IMP,IMP,IGI,IMP,IBA,IMP,IGI,IBA,IMP IGI,IMP,IMP,NAS,IMP TAS,IMP,IMP,IMP IGI,IGI,IMP IGI	FBgn0000008,FBgn0000061,FBgn0000108,FBgn0000253,FBgn0000261,FBgn0000273,FBgn0000299,FBgn0000308,FBgn0000611,FBgn0001105,FBgn0001122,FBgn0002940,FBgn0003326,FBgn0003334,FBgn0003514,FBgn0003997,FBgn0004101,FBgn0004636,FBgn0004784,FBgn0004921,FBgn0005664,FBgn0010348,FBgn0010380,FBgn0010452,FBgn0011591,FBgn0011760,FBgn0011826,FBgn0013469,FBgn0013725,FBgn0013726,FBgn0014141,FBgn0015754,FBgn0015777,FBgn0019972,FBgn0023179,FBgn0023518,FBgn0024921,FBgn0026084,FBgn0026409,FBgn0034135,FBgn0035049,FBgn0035871,FBgn0037468,FBgn0037671,FBgn0039054,FBgn0039081,FBgn0039141,FBgn0039380,FBgn0039411,FBgn0039528,FBgn0040505,FBgn0040532,FBgn0040752,FBgn0043362,FBgn0053196,FBgn0086677,FBgn0259108,FBgn0261648,FBgn0261714,FBgn0261986,FBgn0263930,FBgn0265297,FBgn0267435	1.828972323049
query_1	TRUE	2.52581000672161e-10	2274	400	130	0.325	0.0571679859278804	GO:0007275	GO:BP	multicellular organism development	12797	3179	IMP,IGI IEP,IMP IEA,IMP IEA,IMP IEP,IMP,IMP,IMP TAS,IMP,IMP TAS,IMP IGI TAS,IMP,IMP IGI,IMP IBA TAS IEA,IMP,IMP,IMP TAS,IMP,IEA,IMP IEA,IGI,IMP,IEA,IMP,IMP,IMP IGI IEA,IMP HMP IEA,IDA IMP IGI IEP,IMP IGI TAS IEA,IMP IGI IEP IEA,IMP IEP IEA,IMP,IMP,IMP,IMP IGI,IMP,IMP IGI IEA,IMP,IMP,IEP,IMP IGI TAS IEA,IMP IGI,IMP HMP,IMP,IMP,IMP,IDA IMP IGI IEA,IEP,IMP,IMP,IDA IMP IGI,IMP IGI IEP,IMP TAS,IMP IEA,IMP,IMP IGI IEA,IMP IBA IEA,IMP,IMP,IEA,IMP,IMP,IMP IGI IEA,IMP IGI,IMP,IMP IGI IBA IEA,IMP,IGI,IMP,IMP,IMP,IMP IGI,IMP,IEA,IMP,IMP,IMP,IMP,IMP,ISS,IMP,IMP,IMP,IMP IGI,IMP IEA,IMP,IMP,IMP,IMP IEA,IMP,ISM,ISM,IEA,IGI,IMP,IMP,IMP,IMP IGI,IMP,IMP IGI IEA,IGI,IMP IEP,IMP IBA,IMP,IBA,IMP,IEA,IMP IBA,IGI,IMP ISS IBA,IMP IGI,IMP,IMP,IMP,IMP IEA,IMP,IMP TAS,IEA,IMP IBA NAS IEA,IMP TAS IEA,IMP,IMP,IMP,IMP IGI,IMP IGI,IMP IGI,IEA,IMP,IMP,IMP IGI	FBgn0000008,FBgn0000042,FBgn0000061,FBgn0000108,FBgn0000150,FBgn0000181,FBgn0000253,FBgn0000261,FBgn0000273,FBgn0000299,FBgn0000308,FBgn0000370,FBgn0000527,FBgn0000611,FBgn0001105,FBgn0001114,FBgn0001122,FBgn0001125,FBgn0001197,FBgn0001257,FBgn0001942,FBgn0002940,FBgn0003137,FBgn0003162,FBgn0003301,FBgn0003326,FBgn0003334,FBgn0003514,FBgn0003520,FBgn0003997,FBgn0004101,FBgn0004507,FBgn0004509,FBgn0004574,FBgn0004636,FBgn0004784,FBgn0004907,FBgn0004921,FBgn0005593,FBgn0005664,FBgn0010105,FBgn0010348,FBgn0010350,FBgn0010380,FBgn0010452,FBgn0011481,FBgn0011591,FBgn0011695,FBgn0011760,FBgn0011826,FBgn0013469,FBgn0013725,FBgn0013726,FBgn0013765,FBgn0014141,FBgn0014859,FBgn0015754,FBgn0015777,FBgn0019972,FBgn0020767,FBgn0022382,FBgn0023179,FBgn0023518,FBgn0024326,FBgn0024921,FBgn0025741,FBgn0026084,FBgn0026409,FBgn0026439,FBgn0027111,FBgn0027339,FBgn0027491,FBgn0028662,FBgn0029175,FBgn0029687,FBgn0030090,FBgn0030718,FBgn0031294,FBgn0031820,FBgn0032336,FBgn0032773,FBgn0032840,FBgn0032876,FBgn0034135,FBgn0034476,FBgn0035049,FBgn0035236,FBgn0035871,FBgn0036165,FBgn0036534,FBgn0036880,FBgn0036881,FBgn0037107,FBgn0037468,FBgn0037671,FBgn0038880,FBgn0038916,FBgn0039054,FBgn0039081,FBgn0039141,FBgn0039380,FBgn0039411,FBgn0039528,FBgn0039562,FBgn0039928,FBgn0040208,FBgn0040281,FBgn0040505,FBgn0040532,FBgn0040752,FBgn0043362,FBgn0053138,FBgn0053196,FBgn0053556,FBgn0085424,FBgn0086367,FBgn0086677,FBgn0086904,FBgn0259108,FBgn0261648,FBgn0261714,FBgn0261722,FBgn0261986,FBgn0262732,FBgn0263930,FBgn0265297,FBgn0265623,FBgn0266599,FBgn0267002,FBgn0267435	1.82894678979771
query_1	TRUE	5.2969325853403e-05	1122	400	64	0.16	0.0570409982174688	GO:0042221	GO:BP	response to chemical	12797	11657	IMP,IMP IBA IEA,IMP,IMP,IGI,IMP,IBA,IDA IGI IEA,IDA IMP,IDA ISS,IEA,IMP TAS,IMP,IEP,IMP,IBA,IDA,IMP,IMP IGI TAS IEA,IMP,IDA IMP ISS IEA,IEA,IEP IBA NAS,IEP,IMP,IBA,IMP,IBA,IDA IMP,IMP,IGI,IMP TAS NAS,IDA,IGI,IGI,IMP IGI IBA,IMP,IBA,IDA,IMP,IMP,IMP,IMP,IMP,IMP IEA,IMP,IDA ISS IEA,IMP,IEA,IEA,IMP ISS IBA,IBA,IBA,IMP,IMP,IMP,IMP,IMP,IBA,IDA ISS TAS,IMP IGI IEA,IMP,IMP IBA,IMP	FBgn0000253,FBgn0000261,FBgn0000273,FBgn0000308,FBgn0000370,FBgn0001114,FBgn0001218,FBgn0001257,FBgn0001942,FBgn0002868,FBgn0003137,FBgn0003301,FBgn0003326,FBgn0003997,FBgn0004507,FBgn0004636,FBgn0004784,FBgn0004921,FBgn0010105,FBgn0010452,FBgn0011582,FBgn0011828,FBgn0013278,FBgn0013949,FBgn0014141,FBgn0014859,FBgn0015222,FBgn0015245,FBgn0015754,FBgn0016930,FBgn0019972,FBgn0022382,FBgn0023518,FBgn0024326,FBgn0024734,FBgn0025741,FBgn0027491,FBgn0028400,FBgn0028425,FBgn0029175,FBgn0030090,FBgn0030718,FBgn0031453,FBgn0032840,FBgn0034476,FBgn0035499,FBgn0035871,FBgn0036461,FBgn0037107,FBgn0038511,FBgn0038984,FBgn0039562,FBgn0039634,FBgn0040505,FBgn0043005,FBgn0086677,FBgn0087005,FBgn0259108,FBgn0261089,FBgn0263116,FBgn0263930,FBgn0265262,FBgn0266599,FBgn0267252	1.82488413547237
